time,acc_x,acc_y,acc_z,acc_linear,gps
2025-04-09 21:54:56.429839894+00:00,-0.6070500016212463,7.120050430297852,6.94005012512207,9.961321376888703,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:54:57.448693630+00:00,-0.531000018119812,7.102950572967529,6.9810004234313965,9.9733762975841,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:54:58.474621022+00:00,-0.5329500436782837,7.171050548553467,6.928050518035889,9.985283456137989,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:54:59.473034478+00:00,-0.6289500594139099,7.1509504318237305,6.898950099945068,9.95626349275514,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:00.476135412+00:00,-0.5140500068664551,7.080000400543213,7.033050537109375,9.992719997017124,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:01.510907036+00:00,-0.5020500421524048,7.117950439453125,6.954000473022461,9.963703893740158,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:02.522896498+00:00,-0.5359500050544739,7.180050373077393,6.862950325012207,9.94688156818165,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:03.506826673+00:00,-0.4140000343322754,7.225950241088867,6.8610005378723145,9.972917391405764,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:04.525397720+00:00,-0.4210500121116638,7.177950382232666,6.961950302124023,10.00844677318804,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:05.552297615+00:00,-0.4849500358104706,7.209000110626221,6.892050266265869,9.985249922008808,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:06.576754153+00:00,-0.556950032711029,7.213950157165527,6.883050441741943,9.986373395410832,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:07.572797829+00:00,-0.3679500222206116,7.405050277709961,6.625950336456299,9.94350917410196,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:08.594950523+00:00,-0.3940500319004059,7.5010504722595215,6.544950485229492,9.962801336427988,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:09.851751610+00:00,-0.3660000264644623,7.554000377655029,6.4710001945495605,9.953427612779668,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:10.638603371+00:00,-0.1620000004768371,7.82895040512085,6.006000518798828,9.868675224051517,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:11.636831902+00:00,-0.3010500073432922,7.645050525665283,6.4009504318237305,9.97544961781477,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:12.651172251+00:00,-0.4950000345706939,7.5610504150390625,6.58305025100708,10.037482703361023,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:14.010507088+00:00,-1.5150001049041748,5.523000240325928,0.2029500156641006,5.730614773421607,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:14.690173674+00:00,0.9019500613212584,0.2779500186443329,9.981000900268556,10.02552487888507,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:15.768968317+00:00,1.2610501050949097,0.5149500370025635,9.69795036315918,9.793143629829396,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:16.833053079+00:00,0.8400000333786011,0.4120500087738037,9.86595058441162,9.910215244880332,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:17.794056669+00:00,0.7630500197410583,0.4360500276088714,9.92805004119873,9.96687325994219,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:18.742306899+00:00,0.6919500231742859,0.400050014257431,9.909000396728516,9.941183214831328,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:19.774737693+00:00,0.6940500140190125,0.3970500230789184,9.916050910949709,9.948237020263102,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:20.756602092+00:00,0.7060500383377075,0.3850500285625458,9.922950744628906,9.955487012771604,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:21.774956372+00:00,0.7200000286102295,0.3900000154972076,9.934950828552246,9.96863822289873,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:22.813933540+00:00,0.7159500122070312,0.3970500230789184,9.957000732421877,9.990600418706371,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:23.802467906+00:00,0.7180500626564026,0.3810000121593475,9.937950134277344,9.971138840329592,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:24.834515472+00:00,0.7180500626564026,0.3949500322341919,9.949050903320312,9.98274487790314,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:25.831907980+00:00,0.7230000495910645,0.4069500267505646,9.933000564575195,9.967589358106208,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:26.842904656+00:00,0.7180500626564026,0.400050014257431,9.922950744628906,9.956936646716178,"{""lat"":30.5146219,""lon"":76.6625156}"
2025-04-09 21:55:27.891507113+00:00,0.7159500122070312,0.4050000309944153,9.93000030517578,9.964011014941514,"{""lat"":30.5146219,""lon"":76.6625156}"
