timestamp,x,y,z
604555,0.49,0.37,-0.55
604760,0.43,0.31,-0.55
604965,0.49,0.24,-0.55
605170,0.49,1.16,-0.61
605373,0.49,0.24,-0.61
605578,0.49,0.12,-0.67
605782,0.49,0.24,-0.61
605987,0.49,0.0,-0.55
606190,0.49,0.43,-0.61
606395,0.49,0.43,-0.55
606597,0.49,0.37,-0.67
606802,0.49,0.31,-0.55
607007,0.49,0.61,-0.55
607213,0.55,0.18,-0.67
607416,0.43,0.18,-0.49
607620,0.49,0.55,-0.67
607824,0.49,-0.31,-0.55
608027,0.49,0.43,-0.61
608233,0.43,0.31,-0.55
608438,0.49,0.49,-0.49
608643,0.49,0.49,-0.61
608848,0.49,0.24,-0.49
609052,0.49,0.31,-0.55
609256,0.49,0.37,-0.55
609461,0.49,0.31,-0.49
609665,0.43,0.31,-0.49
609869,0.43,0.37,-0.43
610074,0.43,0.55,-0.43
610278,0.49,0.24,-0.55
610482,0.49,0.24,-0.55
610688,0.43,0.24,-0.49
610893,0.49,0.24,-0.55
611095,0.49,0.67,-0.43
611298,0.49,0.31,-0.61
611501,0.49,0.92,-0.55
611704,0.49,0.24,-0.61
611907,0.43,0.18,-0.55
612113,0.43,0.31,-0.49
612316,0.49,0.37,-0.49
612520,0.43,0.24,-0.49
612724,0.49,0.31,-0.55
612928,0.49,0.43,-0.55
613132,0.49,0.49,-0.55
613337,0.49,0.18,-0.55
613539,0.49,0.31,-0.55
613745,0.49,-0.06,-0.49
613948,0.49,0.43,-0.61
614153,0.49,0.31,-0.61
614359,0.49,0.12,-0.55
614564,0.49,0.24,-0.61
614768,0.49,0.06,-0.61
614973,0.49,0.12,-0.61
615178,0.43,0.85,-0.61
615382,0.49,0.31,-0.67
615587,0.49,0.12,-0.61
615791,0.49,-0.61,-0.61
615997,0.43,-0.55,-6.53
616202,0.43,-0.55,1.65
616408,0.49,0.67,-0.55
616613,0.18,0.73,1.28
616818,0.49,0.24,-0.49
617020,0.49,-0.12,-0.55
617223,0.43,0.61,-0.49
617428,0.49,0.61,-0.55
617633,0.49,0.61,-0.43
617838,0.43,0.06,-0.49
618041,0.49,0.24,-0.49
618246,0.43,0.37,-0.49
618451,0.49,0.18,-0.43
618655,0.49,0.73,-0.43
618859,-0.06,0.31,4.88
619064,0.43,1.16,-0.49
619269,0.49,0.31,-0.55
619474,0.49,0.37,-0.61
619680,0.49,0.85,-0.67
619884,0.49,-0.79,-0.49
620087,0.49,0.49,-0.55
620290,0.43,2.26,-0.55
620495,0.49,-1.34,3.6
620697,0.43,1.04,-0.61
620900,0.43,-2.56,-0.49
621105,0.43,-0.06,-0.49
621308,0.49,1.22,-0.49
621513,0.43,-0.18,-0.49
621717,0.73,-0.06,-0.61
621921,-1.46,-15.81,15.2
622125,2.44,-0.31,6.16
622327,0.49,-2.5,-0.24
622531,0.49,1.04,-0.31
622736,0.43,-1.1,-0.49
622940,0.43,0.06,-0.49
623145,0.49,0.24,-0.43
623348,0.49,0.31,-0.43
623552,0.49,0.43,-0.49
623756,0.49,0.12,-0.55
623959,0.49,-0.31,-0.55
624163,0.49,-0.06,-0.55
624368,0.49,0.37,-0.55
624572,0.43,0.12,-0.55
624776,0.49,0.24,-0.55
624980,0.49,0.31,-0.61
625186,0.43,0.73,-0.55
625389,0.49,-0.67,-0.61
625593,0.55,0.06,-0.67
625797,0.49,0.12,-0.61
626002,0.49,0.55,-0.61
626207,0.49,0.67,-0.55
626412,0.49,0.12,-0.55
626615,0.49,0.49,-0.67
626821,0.43,0.18,-0.55
627025,0.49,0.31,-0.61
627230,0.49,0.24,-0.55
627434,0.49,0.24,-0.61
627638,0.55,0.31,-0.61
627842,0.49,0.37,-0.55
628047,0.49,0.31,-0.61
628251,0.55,0.18,-0.55
628455,0.49,0.37,-0.67
628661,0.49,0.24,-0.67
628864,0.55,0.31,-0.67
629068,0.49,0.12,-0.67
629272,0.49,-2.08,-0.61
629478,0.49,0.31,-0.67
629681,0.49,0.92,-0.55
629886,0.55,-0.18,-0.61
630091,0.49,2.44,-0.61
630294,0.49,-1.22,-0.49
630498,0.49,0.55,-0.67
630702,0.49,0.24,-0.61
630905,0.55,0.0,-0.67
631108,0.49,0.0,-0.67
631312,0.49,0.43,-0.67
631515,0.49,0.06,-0.61
631720,0.49,0.0,-0.61
631926,0.49,0.24,-0.61
632129,0.49,0.67,-0.61
632335,0.55,0.18,-0.61
632539,0.55,-0.49,-0.61
632742,0.49,0.31,-0.67
632945,0.49,0.37,-0.61
633149,0.49,0.98,-0.67
633352,0.55,-0.49,-0.61
633556,0.49,-0.12,-0.61
633759,0.49,0.55,-0.61
633962,0.49,0.37,-0.61
634167,0.49,0.12,-0.61
634372,0.49,0.12,-0.61
634577,0.49,0.24,-0.61
634780,0.49,0.18,-0.61
634985,0.49,-0.55,-0.61
635190,0.49,0.67,-0.67
635394,0.49,0.55,-0.61
635598,0.49,-0.12,-0.61
635803,0.49,-0.12,-0.61
636005,0.49,0.37,-0.67
636211,0.49,0.31,-0.67
636415,0.49,0.06,-0.61
636618,0.49,0.31,-0.67
636825,0.49,0.12,-0.61
637029,0.49,0.24,-0.61
637234,0.49,0.0,-0.61
637438,0.49,0.12,-0.61
637643,0.49,0.31,-0.61
637845,0.49,0.18,-0.61
638048,0.49,0.12,-0.61
638251,0.43,0.24,-0.61
638454,0.49,0.37,-0.61
638658,0.49,0.12,-0.55
638862,0.49,0.24,-0.61
639066,0.43,0.37,-0.55
639270,0.49,0.31,-0.55
639474,0.43,0.12,-0.61
639678,0.49,0.12,-0.55
639882,0.49,0.12,-0.55
640087,0.43,0.31,-0.49
640291,0.49,0.06,-0.55
640494,0.49,-0.12,-0.43
640698,0.43,0.49,-0.61
640901,0.49,0.31,-0.55
641104,0.49,0.37,-0.61
641309,0.49,0.06,-0.55
641512,0.49,-0.12,-0.55
641716,0.49,0.31,-0.55
641921,0.43,-0.06,-0.55
642124,0.49,0.18,-0.61
642327,0.43,0.37,-0.49
642532,0.73,-3.36,-9.03
642737,0.61,2.08,1.34
642940,0.61,0.55,0.67
643143,0.55,2.56,2.2
643347,0.61,-5.68,0.06
643550,0.43,9.34,-2.08
643756,0.55,0.79,-2.14
643959,0.55,1.89,-0.98
644164,0.49,-0.49,-0.85
644369,0.37,3.11,-8.12
644574,0.49,3.91,-0.55
644778,0.43,2.87,-0.61
644983,0.43,0.92,-0.61
645187,0.49,-0.55,-0.55
645392,0.49,-0.85,-0.61
645595,0.49,-0.43,-0.55
645800,0.49,0.55,-0.55
646005,0.49,0.73,-0.55
646210,0.49,0.49,-0.55
646415,0.49,0.18,-0.55
646620,0.43,0.0,-0.49
646825,0.49,0.18,-0.55
647028,0.43,0.43,-0.49
647233,0.43,2.69,-0.43
647436,0.43,0.67,-0.43
647639,0.43,-0.31,-0.49
647844,0.49,0.0,-0.55
648049,0.49,0.31,-0.55
648254,0.49,0.12,-0.55
648458,0.43,0.18,-0.55
648662,0.49,0.06,-0.55
648867,0.37,0.0,-0.55
649072,0.55,0.43,-0.67
649276,0.55,0.43,-0.67
649480,0.49,0.49,-0.61
649682,0.49,0.12,-0.67
649887,0.55,0.18,-0.61
650092,0.49,0.24,-0.61
650296,0.49,0.37,-0.61
650502,0.55,0.61,-0.67
650708,0.49,0.37,-0.61
650912,0.49,0.18,-0.55
651116,0.43,0.12,-0.55
651319,0.43,-0.12,-0.55
651523,0.49,0.73,-0.49
651726,0.49,0.79,-0.49
651929,0.43,0.49,-0.49
652134,0.49,0.43,-0.61
652339,0.43,0.55,-0.43
652544,0.49,0.49,-0.49
652749,0.43,0.18,-0.55
652955,0.43,-0.06,-0.49
653160,0.49,0.43,-0.55
653365,0.49,0.79,-0.55
653570,0.49,0.55,-0.55
653775,0.49,0.49,-0.55
653979,0.43,-0.06,-0.43
654182,0.43,0.06,-0.43
654385,-1.77,-7.51,-4.82
654591,-1.83,6.04,74.89
654794,-4.15,2.32,6.16
654997,-2.2,-5.55,-221.07
655201,1.22,-7.57,0.79
655404,-3.17,-19.59,79.35
655609,3.72,-1.1,-6.35
655812,1.53,6.47,-74.34
656016,0.49,3.91,-12.02
656219,0.0,0.37,-12.33
656422,-0.61,0.0,-1.77
656624,1.46,-0.55,14.77
656828,0.55,0.18,4.27
657031,0.67,0.24,0.37
657234,0.67,0.31,0.12
657438,0.49,0.31,0.49
657641,0.49,0.31,-0.55
657844,0.55,0.31,-0.61
658048,-0.06,-89.36,-45.65
658254,-0.55,0.67,-0.12
658458,3.48,-1.04,-0.31
658661,-1.59,1.16,-0.73
658864,-5.07,2.62,-0.61
659070,1.46,-0.12,-0.24
659274,-0.12,0.55,-0.55
659476,0.98,0.0,-0.61
659679,0.43,0.06,-0.61
659883,0.31,0.31,-0.49
660086,0.85,0.18,-0.49
660289,0.55,0.18,-0.49
660493,0.43,0.24,-0.55
660696,0.43,0.24,-0.55
660899,0.06,0.43,-0.55
661103,0.18,0.43,-0.55
661306,0.43,0.31,-0.55
661509,0.55,0.24,-0.55
661712,0.67,0.18,-0.61
661916,0.43,0.24,-0.55
662120,0.55,0.24,-0.61
662324,0.49,0.31,-0.61
662527,0.49,0.31,-0.61
662732,0.55,0.24,-0.61
662937,0.49,0.31,-0.61
663139,0.49,0.31,-0.61
663342,0.49,0.31,-0.61
663545,0.49,0.31,-0.55
663749,0.49,0.24,-0.61
663952,0.49,0.31,-0.61
664156,0.43,0.31,-0.61
664359,0.61,0.24,-0.55
664561,0.55,0.24,-0.61
664766,0.49,0.24,-0.55
664970,0.49,0.24,-0.55
665174,0.49,0.24,-0.55
665377,0.49,0.24,-0.55
665581,0.49,0.24,-0.55
665785,0.49,0.24,-0.55
665990,0.49,0.24,-0.55
666193,0.49,0.24,-0.49
666396,4.82,-1.53,0.0
666601,0.43,0.12,0.98
666805,0.49,0.12,-0.55
667008,0.49,0.24,-0.12
667211,0.43,0.31,-0.43
667416,0.43,0.31,-0.49
667619,0.43,0.24,-0.55
667822,0.37,0.31,-0.55
668025,0.31,0.37,-0.49
668230,0.55,0.18,-0.55
668436,0.49,0.24,-0.55
668641,0.37,0.31,-0.55
668846,0.49,0.31,-0.61
669051,0.49,0.31,-0.55
669255,0.55,0.24,-0.61
669459,0.49,0.31,-0.49
669661,0.49,0.24,-0.55
669864,0.37,0.31,-0.55
670067,0.49,0.24,-0.55
670272,0.49,0.31,-0.55
670475,0.49,0.24,-0.55
670681,0.31,0.31,-0.49
670885,0.43,0.31,-0.55
671090,0.37,0.31,-0.55
671295,0.55,0.24,-0.55
671500,0.61,0.24,-0.49
671705,0.49,0.31,-0.55
671910,0.49,0.31,-0.49
672113,0.49,0.31,-0.55
672316,0.37,0.37,-0.61
672521,0.49,0.31,-0.61
672724,0.43,0.31,-0.55
672927,0.49,0.24,-0.61
673131,0.49,0.31,-0.61
673337,0.73,0.24,-0.67
673540,0.49,0.18,-0.61
673743,0.61,0.24,-0.67
673946,-0.55,0.61,-0.67
674150,0.37,0.37,-0.61
674352,-0.37,0.67,-0.73
674556,0.73,0.06,-0.61
674759,0.43,0.31,-0.67
674962,1.34,-0.06,-0.61
675164,0.67,0.24,-0.49
675367,0.61,0.24,-0.61
675570,0.67,0.18,-0.61
675772,1.53,-0.12,-0.55
675975,1.22,0.0,-0.12
676177,2.5,-0.49,-0.37
676380,0.18,-0.61,-0.43
676583,0.67,0.18,-0.49
676786,0.79,0.06,-0.49
676988,0.55,0.18,-0.55
677191,0.49,0.24,-0.49
677394,0.61,0.18,-0.43
677597,0.43,0.24,-0.49
677799,0.43,0.24,-0.49
678003,0.49,0.24,-0.49
678205,0.73,0.12,-0.43
678408,0.24,0.31,-0.49
678610,0.37,0.31,-0.49
678815,0.49,0.31,-0.49
679019,0.73,1.22,-28.38
679222,0.49,0.31,-0.43
679426,2.2,-0.55,0.61
679629,1.4,-0.12,-0.61
679833,-3.11,1.77,-0.49
680036,3.85,-1.16,-0.61
680238,0.43,0.31,-0.31
680441,0.61,0.18,-0.55
680645,0.79,0.18,-0.55
680848,0.49,0.31,0.0
681051,0.49,0.31,-0.98
681255,-2.62,1.4,5.13
681458,1.1,-0.18,3.42
681661,0.12,0.43,-0.61
681864,0.37,0.37,-0.61
682067,0.61,0.24,-0.67
682271,0.61,0.24,-0.61
682474,0.24,0.43,-0.61
682678,0.18,0.43,-0.55
682883,0.61,0.31,-0.55
683086,0.43,0.31,-0.61
683289,0.31,0.31,-0.49
683492,0.61,0.24,-0.61
683695,0.43,0.24,-0.49
683901,0.49,0.37,-0.55
684104,0.49,0.24,-0.49
684307,0.24,0.37,-0.49
684510,0.43,0.31,-0.55
684714,0.98,0.06,-0.55
684919,0.18,0.37,-0.55
685121,0.67,0.18,-0.55
685324,0.49,0.24,-0.55
685527,0.55,0.24,-0.55
685731,0.55,0.24,-0.55
685935,0.43,0.31,-0.61
686138,0.24,0.37,-0.61
686342,0.49,0.31,-0.61
686544,0.55,0.24,-0.55
686749,0.49,0.31,-0.61
686953,0.55,0.24,-0.61
687156,0.55,0.31,-0.61
687359,0.55,0.31,-0.61
687564,0.24,0.37,-0.61
687770,0.43,0.31,-0.55
687972,0.49,0.31,-0.61
688175,0.43,0.24,-0.55
688379,0.49,0.24,-0.61
688582,0.24,0.37,-0.55
688784,0.37,0.31,-0.49
688988,0.37,0.31,-0.55
689190,0.85,0.12,-0.55
689392,0.55,0.18,-0.49
689595,0.49,0.24,-0.55
689798,0.61,0.24,-0.55
690000,0.24,0.37,-0.55
690204,0.31,0.37,-0.61
690407,0.43,0.31,-0.61
690609,3.11,11.11,-36.74
690812,-0.06,1.04,-42.24
691015,-2.26,0.61,31.37
691217,1.65,-1.16,11.66
691421,0.49,0.31,-0.43
691625,0.55,0.24,-0.24
691830,0.55,0.31,-0.31
692033,0.55,0.31,-0.49
692235,0.49,0.31,-0.55
692438,0.49,0.31,-0.55
692641,0.37,0.24,-0.31
692844,0.49,0.31,-0.49
693046,0.49,0.31,-0.49
693249,0.55,0.24,0.06
693453,0.49,0.31,-0.55
693657,0.43,0.31,-0.55
693862,0.43,0.31,-0.55
694065,0.49,0.37,-0.12
694269,0.49,0.24,-0.12
694472,0.49,0.31,-0.49
694674,0.49,0.31,-0.49
694877,0.49,0.24,-0.61
695080,0.49,0.31,-0.61
695284,0.49,0.31,-0.55
695489,0.49,0.31,-0.61
695694,0.49,0.31,-0.61
695896,0.49,0.31,-0.61
696101,0.49,0.31,-0.61
696304,0.49,0.31,-0.55
696509,0.49,0.31,-0.55
696712,0.49,0.31,-0.55
696916,0.43,0.24,-0.61
697119,0.49,0.24,-0.49
697323,0.49,0.31,-0.55
697526,0.49,0.31,-0.43
697730,0.55,0.31,-0.49
697933,0.49,0.31,-0.55
698136,0.49,0.24,-0.55
698341,0.49,0.31,-0.55
698543,0.49,0.24,-0.55
698748,0.49,0.31,-0.61
698953,0.49,0.24,-0.55
699156,0.49,0.31,-0.55
699360,0.49,0.31,-0.55
